0	4.633
1	3.634
2	3.632
3	3.630
4	3.628
5	3.626
6	3.624
7	3.622
8	3.620
9	3.618
10	3.617
11	3.615
12	3.613
13	3.611
14	3.610
15	3.608
16	3.606
17	3.605
18	3.603
19	3.601
20	3.600
21	3.598
22	3.596
23	3.595
24	3.593
25	3.591
26	3.590
27	3.575
28	3.537
29	3.536
30	3.536
31	3.535
32	3.535
33	3.535
34	3.535
35	3.536
36	3.537
37	3.538
38	3.540
39	3.542
40	3.545
41	3.548
42	3.552
43	3.556
44	3.560
45	3.565
46	3.571
47	3.577
48	3.583
49	3.590
50	3.598
51	3.605
52	3.614
53	3.622
54	3.631
55	3.640
56	3.649
57	3.786
58	3.829
59	3.826
60	3.822
61	3.819
62	3.816
63	3.813
64	3.810
65	3.808
66	3.805
67	3.803
68	3.801
69	3.799
70	3.798
71	3.797
72	3.796
73	3.795
74	3.795
75	3.795
76	3.795
77	3.796
78	3.797
79	3.797
80	3.799
81	3.800
82	3.802
83	3.804
84	3.806
85	3.808
86	3.810
87	3.812
88	3.815
89	3.817
90	3.820
91	3.822
92	3.825
93	3.827
94	3.830
95	3.832
96	3.835
97	3.837
98	3.839
99	3.842
100	3.844
101	3.846
102	3.848
103	3.850
104	3.852
105	3.854
106	3.856
107	3.857
108	3.859
109	3.860
110	3.861
111	3.862
112	3.863
113	3.864
114	3.865
115	3.865
116	3.866
117	3.866
118	3.866
119	3.866
120	3.866
121	3.866
122	3.866
123	3.866
124	3.865
125	3.865
126	3.864
127	3.863
128	3.862
129	3.861
130	3.860
131	3.859
132	3.857
133	3.856
134	3.855
135	3.854
136	3.854
137	3.853
138	3.852
139	3.852
140	3.852
141	3.853
142	3.854
143	3.856
144	3.857
145	3.860
146	3.863
147	3.867
148	3.871
149	3.876
150	3.882
151	3.888
152	3.895
153	3.902
154	3.910
155	3.918
156	3.926
157	3.935
158	3.944
159	3.953
160	3.962
161	3.971
162	3.981
163	3.990
164	3.999
165	4.008
166	4.017
167	4.025
168	4.034
169	4.042
170	4.050
171	4.057
172	4.065
173	4.072
174	4.078
175	4.084
176	4.090
177	4.096
178	4.101
179	4.107
180	4.111
181	4.116
182	4.120
183	4.125
184	4.129
185	4.133
186	4.136
187	4.140
188	4.143
189	4.146
190	4.148
191	4.151
192	4.153
193	4.155
194	4.157
195	4.159
196	4.161
197	4.162
198	4.163
199	4.164
200	4.165
201	4.166
202	4.166
203	4.167
204	4.167
205	4.167
206	4.167
207	4.167
208	4.166
209	4.165
210	4.164
211	4.163
212	4.161
213	4.160
214	4.158
215	4.155
216	4.153
217	4.151
218	4.149
219	4.146
220	4.143
221	4.140
222	4.137
223	4.134
224	4.130
225	4.127
226	4.123
227	4.119
228	4.115
229	4.111
230	4.107
231	4.103
232	4.099
233	4.094
234	4.090
235	4.085
236	4.080
237	4.076
238	4.071
239	4.066
240	4.061
241	4.056
242	4.051
243	4.046
244	4.041
245	4.036
246	4.031
247	4.025
248	4.021
249	4.015
250	4.010
251	4.005
252	4.000
253	3.995
254	3.990
255	3.985
256	3.980
257	3.975
258	3.969
259	3.964
260	3.959
261	3.954
262	3.949
263	3.944
264	3.939
265	3.934
266	3.929
267	3.924
268	3.920
269	3.915
270	3.911
271	3.906
272	3.901
273	3.897
274	3.893
275	3.889
276	3.884
277	3.880
278	3.876
279	3.872
280	3.868
281	3.864
282	3.860
283	3.857
284	3.853
285	3.849
286	3.846
287	3.842
288	3.839
289	3.835
290	3.832
291	3.829
292	3.825
293	3.822
